customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C200263,Morgan,Brown,,United States,36,55839,Prospect
C100300,Morgan,Wilson,,United States,23,377006,Prospect
C204069,Taylor,Davis,taylor.davis4069@example.com,Germany,51,120330,Inactive
C203707,Quinn,Wilson,,Canada,38,166449,Inactive
C202096,Reese,Kim,reese.kim2096@example.com,United States,34,458209,Inactive
C202285,Alex,Chen,alex.chen2285@example.com,Canada,74,160015,Active
C200370,Avery,Chen,,Australia,53,85188,Inactive
C200029,Reese,Smith,,USA,35,216739,Active
C100332,Jamie,Smith,jamie.smith3314@example.com,United States,76,460822,Active
C100358,Quinn,Wilson,,United States,52,152976,Active
C202641,Casey,Smith,casey.smith2641@example.com,United Kingdom,51,99623,Prospect
C100113,Taylor,Garcia,,Canada,77,329224,Active
C100028,Casey,Chen,casey.chen1404@example.com,us,78,32448,Inactive
C100037,Jordan,Smith,jordan.smith448@example.com,Australia,59,290493,Inactive
C200582,Alex,Miller,,Germany,24,334869,Inactive
C202258,Avery,Johnson,,United States,47,38402,Prospect
C200702,Reese,Miller,reese.miller702@example.com,U.S.,40,226291,Active
C202871,Jamie,Garcia,jamie.garcia2871@example.com,Canada,46,474123,Active
C201627,Morgan,Johnson,,Canada,76,307078,Prospect
C100306,Riley,Kim,,USA,35,39884,Prospect
C100271,Morgan,Johnson,morgan.johnson1039@example.com,United States,18,221747,Active
C200771,Riley,Davis,riley.davis771@example.com,United States,29,456258,Inactive
C202045,Alex,Wilson,alex.wilson2045@example.com,Canada,56,309742,Inactive
C200604,Jordan,Davis,jordan.davis604@example.com,Canada,20,426411,Inactive
C201317,Jamie,Brown,,United States,82,"$125,500",Active
C200184,Jamie,Smith,jamie.smith184@example.com,United States,44,246602,Prospect
C202934,Riley,Patel,riley.patel2934@example.com,Mexico,25,428598,Inactive
C203158,Morgan,Chen,morgan.chen3158@example.com,United States,53,"$45,000",Prospect
C100321,Jordan,Garcia,jordan.garcia2897@example.com,Australia,69,31068,Prospect
C100156,Taylor,Wilson,,United States,66,338815,Prospect
C100012,Morgan,Johnson,,Canada,49,175484,Prospect
C200734,Morgan,Chen,morgan.chen734@example.com,United States,26,"$45,000",Prospect
C100191,Avery,Chen,avery.chen3030@example.com,Canada,66,295071,Active
C201290,Reese,Miller,reese.miller1290@example.com,US,80,144619,Prospect
C100416,Riley,Miller,,U.S.,41,423858,Active
C100293,Jamie,Smith,,United States,34,301796,Inactive
C200612,Reese,Garcia,,Germany,55,109170,Prospect
C203333,Taylor,Smith,,Canada,78,179105,Active
C100152,Jamie,Garcia,jamie.garcia1025@example.com,America,81,479385,Active
C203855,Alex,Wilson,alex.wilson3855@example.com,Germany,54,469889,Prospect
C100256,Jamie,Miller,jamie.miller3335@example.com,United Kingdom,34,429982,Active
C200892,Quinn,Wilson,,United Kingdom,77,330489,Inactive
C202671,Taylor,Smith,taylor.smith2671@example.com,U.S.A.,70,438490,Active
C100329,Avery,Johnson,avery.johnson1832@example.com,united states,35,355923,Active
C202580,Casey,Brown,casey.brown2580@example.com,United States,75,443573,Active
C202021,Alex,Wilson,,Australia,57,32887,Prospect
C200442,Jordan,Kim,jordan.kim442@example.com,America,47,121199,Inactive
C100299,Jordan,Brown,jordan.brown3633@example.com,U.S.,58,325017,Active
C202759,Jordan,Davis,jordan.davis2759@example.com,United States,21,39426,Active
C100385,Riley,Patel,riley.patel3940@example.com,US,77,41908,Active
C200075,Alex,Miller,alex.miller75@example.com,Mexico,21,381967,Prospect
C100253,Jordan,Wilson,,Mexico,75,424453,Active
C200727,Avery,Davis,,Australia,52,72256,Prospect
C100332,Casey,Garcia,,Mexico,73,392661,Active
C100404,Quinn,Kim,quinn.kim3465@example.com,UNITED STATES,46,302040,Prospect
C100410,Taylor,Wilson,taylor.wilson527@example.com,Mexico,76,150380,Inactive
C200960,Morgan,Patel,,Canada,38,343395,Prospect
C201697,Riley,Davis,,United states,40,122098,Active
C201456,Casey,Smith,casey.smith1456@example.com,Canada,70,328037,Active
C200057,Casey,Kim,,us,75,439268,Prospect
C200193,Reese,Brown,,United States,81,"$125,500",Inactive
C201713,Alex,Miller,alex.miller1713@example.com,United States,66,37356,Active
C100233,Jamie,Kim,jamie.kim3477@example.com,United States,71,461915,Inactive
C100044,Morgan,Garcia,,Canada,48,474946,Inactive
C100338,Morgan,Patel,morgan.patel3157@example.com,Mexico,82,26906,Inactive
C200462,Quinn,Patel,quinn.patel462@example.com,United Kingdom,46,282005,Prospect
C202880,Reese,Chen,reese.chen2880@example.com,UNITED STATES,54,397487,Prospect
C201828,Alex,Smith,alex.smith1828@example.com,US,61,387047,Active
C100096,Morgan,Davis,morgan.davis181@example.com,Australia,51,137880,Inactive
C200616,Quinn,Wilson,quinn.wilson616@example.com,United Kingdom,27,430940,Active
C100067,Casey,Smith,,United States,74,66315,Inactive
C100223,Alex,Miller,alex.miller1119@example.com,United States,35,96087,Active
C201530,Reese,Kim,reese.kim1530@example.com,United States,67,354772,Active
C203469,Quinn,Chen,,United States,36,355194,Inactive
C100093,Jordan,Chen,jordan.chen3577@example.com,Mexico,19,102118,Active
C202243,Riley,Kim,riley.kim2243@example.com,Mexico,24,442512,Prospect
C202436,Casey,Miller,casey.miller2436@example.com,United Kingdom,24,239145,Active
C100054,Jamie,Chen,jamie.chen3487@example.com,Australia,77,144358,Active
C202328,Jamie,Brown,jamie.brown2328@example.com,Mexico,33,382994,Inactive
C201538,Reese,Davis,,United States,65,148733,Active
C200622,Taylor,Davis,,Australia,24,305854,Active
C100038,Morgan,Chen,morgan.chen854@example.com,USA,33,45867,Inactive
C201019,Casey,Garcia,,U.S.,71,393473,Active
C201639,Jordan,Wilson,jordan.wilson1639@example.com,US,49,38681,Inactive
C100385,Reese,Chen,reese.chen3168@example.com,United States,43,286062,Inactive
C203002,Riley,Chen,riley.chen3002@example.com,united states,26,"$45,000",Prospect
C200054,Alex,Davis,,USA.,52,200630,Active
C202614,Jamie,Miller,,Australia,77,341304,Active
C201050,Jordan,Johnson,jordan.johnson1050@example.com,United States,55,123683,Prospect
C203766,Alex,Davis,alex.davis3766@example.com,United States,77,46298,Prospect
C100213,Morgan,Kim,morgan.kim809@example.com,Canada,72,67332,Prospect
C203811,Riley,Brown,,UNITED STATES,20,49773,Prospect
C203081,Riley,Johnson,,United states,47,460735,Active
C203013,Riley,Chen,,United States,18,163394,Active
C100150,Quinn,Brown,quinn.brown635@example.com,Germany,36,371594,Active
C200624,Morgan,Davis,morgan.davis624@example.com,UNITED STATES,60,56276,Inactive
C200182,Alex,Chen,alex.chen182@example.com,United states,44,"$125,500",Inactive
C100256,Morgan,Johnson,,Australia,59,88713,Inactive
C100242,Jamie,Miller,jamie.miller4006@example.com,Mexico,47,329261,Prospect
C100272,Avery,Johnson,avery.johnson2341@example.com,Canada,21,440046,Inactive
C100274,Casey,Brown,casey.brown3028@example.com,United States,35,142397,Inactive
C201510,Avery,Brown,avery.brown1510@example.com,US,59,415927,Prospect
C200147,Avery,Wilson,avery.wilson147@example.com,United States,77,95022,Inactive
C201385,Jamie,Davis,,United States,77,368193,Inactive
C201602,Morgan,Davis,morgan.davis1602@example.com,Australia,56,149422,Active
C203308,Jordan,Kim,,US,50,127671,Inactive
C203128,Riley,Kim,riley.kim3128@example.com,US,73,402566,Inactive
C201083,Taylor,Davis,taylor.davis1083@example.com,United States,41,341552,Active
C204034,Avery,Kim,avery.kim4034@example.com,Mexico,76,393118,Active
C100358,Casey,Patel,casey.patel1328@example.com,United States,80,379853,Inactive
C202762,Taylor,Kim,taylor.kim2762@example.com,United States,38,408386,Prospect
C203644,Casey,Garcia,casey.garcia3644@example.com,United States,68,258187,Inactive
C100183,Taylor,Miller,,United States,45,74355,Inactive
C200119,Jordan,Garcia,jordan.garcia119@example.com,united states,36,53518,Active
C201679,Riley,Smith,,United Kingdom,45,136209,Inactive
C202645,Riley,Garcia,riley.garcia2645@example.com,US,39,388389,Inactive
C100121,Jordan,Kim,jordan.kim303@example.com,Canada,21,N/A,Active
C200965,Reese,Chen,reese.chen965@example.com,United States,25,"$45,000",Prospect
C203744,Quinn,Smith,,Canada,61,363130,Active
C200865,Taylor,Garcia,taylor.garcia865@example.com,Australia,50,345553,Active
C100221,Jordan,Wilson,jordan.wilson3806@example.com,United States,76,189639,Prospect
C100217,Jordan,Patel,jordan.patel4110@example.com,US,27,87299,Prospect
C200059,Jamie,Davis,jamie.davis59@example.com,Mexico,30,143134,Active
C200196,Casey,Davis,casey.davis196@example.com,USA,44,N/A,Active
C201350,Alex,Smith,alex.smith1350@example.com,USA,62,366521,Inactive
C203285,Quinn,Davis,quinn.davis3285@example.com,US,42,41824,Prospect
C100288,Riley,Johnson,,Australia,29,282301,Active
C200956,Quinn,Davis,quinn.davis956@example.com,Mexico,64,478846,Prospect
C100057,Riley,Johnson,,United Kingdom,69,213062,Active
C203066,Morgan,Davis,,Mexico,51,318266,Active
C100341,Quinn,Wilson,,United States,79,260179,Active
C202987,Jordan,Patel,jordan.patel2987@example.com,Australia,72,338450,Prospect
C200606,Morgan,Johnson,,Germany,21,"$125,500",Prospect
C100376,Morgan,Smith,,U.S.,71,257240,Inactive
C203683,Taylor,Wilson,taylor.wilson3683@example.com,United States,74,237541,Prospect
C203760,Morgan,Davis,,United Kingdom,35,354580,Inactive
C200021,Casey,Brown,,USA,69,65133,Active
C202305,Taylor,Garcia,taylor.garcia2305@example.com,Mexico,21,404444,Active
C100021,Jamie,Garcia,,United States,61,"$125,500",Inactive
C200094,Avery,Johnson,avery.johnson94@example.com,Germany,30,105713,Prospect
C202423,Taylor,Davis,,United States,64,151270,Prospect
C100395,Reese,Brown,reese.brown1070@example.com,united states,47,459327,Inactive
C100005,Casey,Chen,,United States,75,146276,Prospect
C203712,Jordan,Chen,,USA,72,62030,Prospect
C201796,Jamie,Smith,,United Kingdom,80,407433,Active
C100053,Quinn,Miller,,United States,130,340442,Inactive
C203969,Riley,Patel,riley.patel3969@example.com,America,41,202497,Prospect
C200221,Jordan,Davis,jordan.davis221@example.com,United States,19,115662,Active
C201619,Reese,Wilson,,United States,77,370387,Active
C100075,Avery,Chen,,United Kingdom,82,135712,Inactive
C200056,Quinn,Garcia,quinn.garcia56@example.com,United States,58,20931,Inactive
C202075,Avery,Brown,avery.brown2075@example.com,United States,74,240558,Inactive
C202828,Morgan,Davis,morgan.davis2828@example.com,United Kingdom,51,380157,Active
C100088,Jamie,Miller,,United States,80,35256,Inactive
C203207,Taylor,Chen,,UNITED STATES,19,113057,Active
C201910,Jordan,Garcia,jordan.garcia1910@example.com,United States,65,274043,Active
C202088,Reese,Wilson,,United Kingdom,70,80215,Active
C202737,Avery,Johnson,avery.johnson2737@example.com,Mexico,26,90694,Prospect
C200062,Reese,Garcia,reese.garcia62@example.com,Australia,37,66367,Prospect
C200277,Casey,Wilson,,United States,82,128922,Active
C202555,Riley,Patel,riley.patel2555@example.com,United States,30,107920,Active
C203401,Reese,Brown,reese.brown3401@example.com,United Kingdom,33,43263,Prospect
C201371,Quinn,Davis,quinn.davis1371@example.com,United States,52,376447,Active
C201385,Jamie,Davis,,United States,77,368193,Inactive
C100226,Taylor,Brown,,United States,36,316797,Active
C203820,Casey,Chen,casey.chen3820@example.com,United states,21,419758,Prospect
C100387,Riley,Miller,,United States of America,73,142649,Inactive
C202428,Jamie,Miller,,United States,74,295058,Inactive
C203970,Quinn,Patel,quinn.patel3970@example.com,Australia,28,401771,Active
C201508,Reese,Brown,reese.brown1508@example.com,United States,82,96158,Prospect
C202101,Quinn,Wilson,quinn.wilson2101@example.com,United States,28,145785,Inactive
C100178,Avery,Patel,,united states,47,66999,Prospect
C203681,Reese,Kim,,US,42,406864,Prospect
C203857,Taylor,Garcia,,Germany,18,172957,Active
C202772,Avery,Smith,avery.smith2772@example.com,USA,31,141993,Prospect
C202526,Riley,Johnson,riley.johnson2526@example.com,Canada,63,434861,Inactive
C201934,Casey,Smith,casey.smith1934@example.com,Canada,53,446321,Active
C201005,Avery,Patel,,United States,58,N/A,Active
C200474,Morgan,Garcia,,Mexico,50,236999,Prospect
C100158,Riley,Davis,riley.davis3759@example.com,Mexico,75,357419,Prospect
C200030,Jordan,Miller,,USA.,18,300766,Active
C202741,Casey,Smith,casey.smith2741@example.com,USA,22,31992,Prospect
C203684,Riley,Wilson,riley.wilson3684@example.com,United States,72,457722,Active
C202397,Casey,Patel,casey.patel2397@example.com,USA,27,424486,Prospect
C100406,Avery,Miller,,Germany,53,125453,Inactive
C100052,Quinn,Wilson,,United States,71,462849,Active
C100263,Casey,Smith,,United States,31,192771,Inactive
C201460,Reese,Miller,,United States,47,405716,Active
C200285,Quinn,Davis,quinn.davis285@example.com,United States,23,134994,Active
C201549,Morgan,Patel,,Canada,57,213528,Inactive
C203864,Reese,Kim,reese.kim3864@example.com,United States,58,459917,Prospect
C203892,Riley,Wilson,,Mexico,66,239883,Prospect
C100411,Taylor,Brown,,USA.,47,143028,Active
C100142,Reese,Miller,reese.miller1705@example.com,USA,48,109904,Inactive
C202579,Avery,Wilson,,United Kingdom,67,428360,Inactive
C100118,Morgan,Smith,,Germany,59,343130,Prospect
C204086,Avery,Patel,,Canada,73,"$45,000",Prospect
C202351,Riley,Kim,riley.kim2351@example.com,Mexico,69,435651,Inactive
C200098,Reese,Patel,reese.patel98@example.com,Australia,58,346819,Active
C203624,Quinn,Johnson,quinn.johnson3624@example.com,Mexico,27,79143,Inactive
C100236,Jamie,Johnson,jamie.johnson3701@example.com,USA,38,60821,Inactive
C202550,Avery,Kim,avery.kim2550@example.com,United Kingdom,49,"$125,500",Inactive
C202114,Avery,Smith,avery.smith2114@example.com,United States,72,448925,Active
C100085,Casey,Patel,casey.patel390@example.com,United States,54,276962,Prospect
C202876,Jordan,Miller,jordan.miller2876@example.com,Australia,44,212573,Prospect
C202732,Quinn,Garcia,quinn.garcia2732@example.com,United States,42,128391,Prospect
C200397,Quinn,Patel,,United States,71,238807,Inactive
C100022,Jamie,Patel,jamie.patel2651@example.com,United States,62,312532,Prospect
C100372,Quinn,Davis,quinn.davis3414@example.com,Germany,48,153803,Inactive
C100103,Casey,Brown,casey.brown1409@example.com,Germany,82,34633,Active
C100334,Riley,Smith,,United States,80,233532,Inactive
C100089,Riley,Brown,riley.brown3410@example.com,United States,38,119542,Prospect
C100414,Quinn,Chen,,united states,73,335685,Inactive
C100392,Reese,Kim,reese.kim784@example.com,US,23,"$45,000",Inactive
C100215,Reese,Chen,reese.chen100@example.com,United States,68,170421,Inactive
C203946,Taylor,Smith,taylor.smith3946@example.com,US,40,454852,Inactive
C200569,Morgan,Garcia,morgan.garcia569@example.com,United Kingdom,19,192449,Active
C100065,Jordan,Garcia,jordan.garcia3802@example.com,United Kingdom,68,210368,Active
C203539,Morgan,Miller,morgan.miller3539@example.com,Mexico,44,53398,Prospect
C100344,Quinn,Smith,,United States,43,21982,Active
C204124,Alex,Chen,alex.chen4124@example.com,United States,41,331965,Inactive
C203565,Casey,Smith,,US,51,123642,Active
C202472,Quinn,Smith,quinn.smith2472@example.com,Canada,62,381814,Inactive
C201674,Quinn,Brown,,United States,64,47018,Inactive
C100258,Jamie,Brown,jamie.brown4016@example.com,US,75,371373,Inactive
C100198,Morgan,Johnson,morgan.johnson2214@example.com,Australia,54,"$125,500",Active
C203233,Alex,Miller,alex.miller3233@example.com,United Kingdom,40,125723,Active
C201824,Reese,Smith,,Germany,19,302048,Active
C201373,Jordan,Smith,jordan.smith1373@example.com,Canada,19,"$125,500",Active
C200898,Quinn,Smith,,United States,47,410065,Active
C200982,Alex,Kim,alex.kim982@example.com,United States,68,67694,Active
C203578,Casey,Garcia,,U.S.,56,20095,Prospect
C201036,Alex,Patel,,Canada,72,224484,Active
C203638,Jamie,Kim,jamie.kim3638@example.com,Germany,39,28006,Prospect
C202924,Taylor,Patel,taylor.patel2924@example.com,US,41,327719,Prospect
C200625,Riley,Chen,riley.chen625@example.com,Australia,27,367006,Inactive
C100331,Avery,Brown,,United States,71,144629,Active
C100350,Riley,Miller,,United States,42,426624,Active
C100040,Reese,Brown,,US,46,272948,Prospect
C200913,Morgan,Wilson,morgan.wilson913@example.com,Mexico,41,"$125,500",Inactive
C202106,Casey,Chen,,Germany,47,436013,Active
C200008,Alex,Johnson,alex.johnson8@example.com,Mexico,82,123489,Active
C100154,Jordan,Miller,jordan.miller934@example.com,United Kingdom,70,N/A,Inactive
C200116,Morgan,Patel,,United States,80,78471,Prospect
C200294,Casey,Wilson,,United States,65,177267,Active
C201105,Jordan,Johnson,jordan.johnson1105@example.com,US,23,425262,Inactive
C201959,Riley,Miller,riley.miller1959@example.com,UNITED STATES,44,472997,Inactive
C201401,Morgan,Brown,morgan.brown1401@example.com,United States,58,143944,Prospect
C202425,Reese,Garcia,reese.garcia2425@example.com,US,36,127938,Inactive
C200126,Jamie,Miller,,United States,23,127488,Inactive
C200002,Alex,Johnson,,united states,80,373721,Active
C100143,Jamie,Kim,jamie.kim3426@example.com,Australia,24,363016,Inactive
C200071,Casey,Patel,casey.patel71@example.com,United States,38,333886,Prospect
C100349,Avery,Wilson,avery.wilson1475@example.com,Germany,65,207391,Prospect
C100073,Jordan,Garcia,jordan.garcia3893@example.com,Germany,42,47073,Inactive
C100056,Avery,Garcia,,United States,24,218213,Inactive
C201086,Reese,Miller,,U.S.A.,55,89629,Active
C203558,Quinn,Smith,quinn.smith3558@example.com,Germany,70,73889,Active
